foundation_name,foundation_ein,tax_year,grantee_name,grantee_city,grantee_state,grant_amount,grant_purpose_raw,grant_bucket,region_relevant,source_file,grantee_country,foundation_country,source_system,grant_amount_cash,grant_amount_in_kind,currency,fiscal_year,reporting_period,grantee_zip,relationship,foundation_status,region_id,region_name,region_rule_source,grantee_ein,cash_grant_amount,non_cash_amount,irc_section
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,DEPEW-LANCASTER BOYS & GIRLS CLUB,DEPEW,NY,25000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14043,,,great_lakes,Great Lakes,preset,16-1313581,25000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,DIAMONDS IN THE RUFF ANIMAL RESCUE INC,LOCKPORT,NY,15000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14095,,,great_lakes,Great Lakes,preset,27-4729126,15000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,DOMINIK HASEK YOUTH HOCKEY LEAGUE INC,BUFFALO,NY,51926.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14207,,,great_lakes,Great Lakes,preset,16-1605422,51926.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,DUNKIRK CONFERENCE CENTER INC,DUNKIRK,NY,22819.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14048,,,great_lakes,Great Lakes,preset,22-2941680,22819.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,D'YOUVILLE COLLEGE,BUFFALO,NY,52065.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,16-0743989,52065.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EARTH SPIRIT EDUCATIONAL SEVICES,ORCHARD PARK,NY,12950.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14127,,,great_lakes,Great Lakes,preset,16-1444765,12950.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ECONOMIC DEVELOPMENT GROUP INC,BUFFALO,NY,58050.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14211,,,great_lakes,Great Lakes,preset,22-3781639,58050.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EHS INC (DBA EVERGREEN HEALTH),BUFFALO,NY,25000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,16-1202971,25000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EIGHT DAYS OF HOPE,BUFFALO,NY,37000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14215,,,great_lakes,Great Lakes,preset,75-3212540,37000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ELMWOOD FRANKLIN SCHOOL,BUFFALO,NY,31100.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14216,,,great_lakes,Great Lakes,preset,16-0743000,31100.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EPISCOPAL CHURCH HOME FOUNDATION,WILLIAMSVILLE,NY,110001.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14221,,,great_lakes,Great Lakes,preset,16-1291047,110001.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EPISCOPAL DIOCESES OF WNY,TONAWANDA,NY,30000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14150,,,great_lakes,Great Lakes,preset,16-0743985,30000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ERIE 1 BOCES EDUCATIONAL FOUNDATION,WEST SENECA,NY,30000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14224,,,great_lakes,Great Lakes,preset,84-1900710,30000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ERIE COUNTY RESTORATIVE JUSTICE COALITION,BUFFALO,NY,249792.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14207,,,great_lakes,Great Lakes,preset,81-3296762,249792.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ERIE COUNTY SPCA,WEST SENECA,NY,165568.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14224,,,great_lakes,Great Lakes,preset,16-0425315,165568.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ERIE REGIONAL HOUSING DEVELOPMENT CORPORATION - THE BELLE CENTER,BUFFALO,NY,25000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,16-1559032,25000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,ERIE-NIAGARA AREA HEALTH EDUCATION CENTER,BUFFALO,NY,30000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14203,,,great_lakes,Great Lakes,preset,20-0566426,30000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EVERY PERSON INFLUENCES CHILDREN,BUFFALO,NY,8463.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14212,,,great_lakes,Great Lakes,preset,16-1160182,8463.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,EXPLORE & MORE - THE RALPH C WILSON JR CHILDREN'S MUSEUM,BUFFALO,NY,200250.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14202,,,great_lakes,Great Lakes,preset,16-1441078,200250.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FAMILIAL DYSAUTONOMIA NOW FOUNDATION,BUFFALO GROVE,IL,16100.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,60089,,,great_lakes,Great Lakes,preset,26-3531031,16100.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FAMILY HELP CENTER,BUFFALO,NY,40000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14206,,,great_lakes,Great Lakes,preset,22-2219511,40000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FAMILY JUSTICE CENTER OF ERIE COUNTY INC,BUFFALO,NY,102478.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,20-2250813,102478.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FAMILY PROMISE OF WESTERN NEW YORK,BUFFALO,NY,15500.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14204,,,great_lakes,Great Lakes,preset,16-1474044,15500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FEEDMORE FOUNDATION OF WESTERN NEW YORK,BUFFALO,NY,198983.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14206,,,great_lakes,Great Lakes,preset,16-1475486,198983.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FEEDMORE WNY INC,BUFFALO,NY,15000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14206,,,great_lakes,Great Lakes,preset,22-2470820,15000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FINGER LAKES MIGRANT HEALTH CARE PROJECT INC,PERRY,NY,40000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14320,,,great_lakes,Great Lakes,preset,16-1581104,40000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FLOWER CITY ARTS CENTER,ROCHESTER,NY,15000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14607,,,great_lakes,Great Lakes,preset,16-1000729,15000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FOUNDATION FOR JEWISH PHILANTHROPIES,GETZVILLE,NY,24853.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14068,,,great_lakes,Great Lakes,preset,16-6023261,24853.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FRANCIS CENTER INC,NIAGARA FALLS,NY,20500.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14303,,,great_lakes,Great Lakes,preset,16-1542840,20500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FRIENDS OF BRODERICK PARK,BUFFALO,NY,10000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14208,,,great_lakes,Great Lakes,preset,87-1479578,10000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FRIENDS OF LITTLE PORTION FRIARY AKA LITTLE PORTION FRIARY,BUFFALO,NY,44000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14209,,,great_lakes,Great Lakes,preset,16-1202510,44000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FRIENDS OF NIGHT PEOPLE,BUFFALO,NY,42912.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,16-1086657,42912.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,FRIENDS OF THE CITY OF BUFFALO ANIMAL SHELTER,BUFFALO,NY,6661.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14203,,,great_lakes,Great Lakes,preset,27-4225387,6661.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GARTH FAGAN DANCE,ROCHESTER,NY,15000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14604,,,great_lakes,Great Lakes,preset,23-7276763,15000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GATEWAY-LONGVIEW FOUNDATION,WILLIAMSVILLE,NY,245929.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14221,,,great_lakes,Great Lakes,preset,16-1559402,245929.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GATEWAY-LONGVIEW INC,BUFFALO,NY,30000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,16-0743081,30000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GATEWAYS MUSIC FESTIVAL INC,ROCHESTER,NY,15000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14604,,,great_lakes,Great Lakes,preset,16-1562873,15000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GAY AND LESBIAN YOUTH SERVICES OF WESTERN NEW YORK,BUFFALO,NY,36250.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14225,,,great_lakes,Great Lakes,preset,22-2592319,36250.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GENESEE SYMPHONY ORCHESTRA,BATAVIA,NY,10000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,16-0778062,10000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GENESEE-ORLEANS REGIONAL ARTS COUNCIL,BATAVIA,NY,26700.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14020,,,great_lakes,Great Lakes,preset,16-1067054,26700.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GERARD PLACE HOUSING DEVELOPMENT FUND COMPANY,BUFFALO,NY,58087.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14215,,,great_lakes,Great Lakes,preset,16-1562738,58087.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GIGI'S PLAYHOUSE BUFFALO,BUFFALO,NY,7000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14223,,,great_lakes,Great Lakes,preset,84-1992875,7000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GIRLS EDUCATION COLLABORATIVE,EAST AURORA,NY,12000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14052,,,great_lakes,Great Lakes,preset,61-1578303,12000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GIRLS ON THE RUN,BUFFALO,NY,7500.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14213,,,great_lakes,Great Lakes,preset,27-2193377,7500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GIRLS SPORT FOUNDATION,BUFFALO,NY,16360.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14208,,,great_lakes,Great Lakes,preset,27-0992022,16360.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GIVEDIRECTLY,NEW YORK,NY,23374.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,10008,,,great_lakes,Great Lakes,preset,27-1661997,23374.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GLIDING STARS INC,KENMORE,NY,11174.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14217,,,great_lakes,Great Lakes,preset,16-1467439,11174.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GOBIKE BUFFALO (AKA GREEN OPTIONS BUFFALO),BUFFALO,NY,19471.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14204,,,great_lakes,Great Lakes,preset,27-2501533,19471.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GOODWILL INDUSTRIES OF WESTERN NEW YORK,BUFFALO,NY,18108.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14206,,,great_lakes,Great Lakes,preset,16-0761225,18108.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GOVERNANCE MATTERS,NEW YORK,NY,25000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,10018,,,great_lakes,Great Lakes,preset,13-2708480,25000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GOWANDA'S HISTORIC HOLLYWOOD THEATER LTD,GOWANDA,NY,9000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14070,,,great_lakes,Great Lakes,preset,75-3079002,9000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GRASSROOTS GARDENS WNY,BUFFALO,NY,74000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14204,,,great_lakes,Great Lakes,preset,16-1479159,74000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GRAYCLIFF CONSERVANCY INC,DERBY,NY,34000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14047,,,great_lakes,Great Lakes,preset,16-1528821,34000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GREATER BUFFALO ADAPTIVE SPORTS,LANCASTER,NY,10000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14086,,,great_lakes,Great Lakes,preset,47-1618828,10000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,GREATER NIAGARA BALLET COMPANY,NIAGARA FALLS,NY,8300.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14301,,,great_lakes,Great Lakes,preset,16-1555648,8300.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HABITAT FOR HUMANITY BUFFALO,BUFFALO,NY,13466.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14220,,,great_lakes,Great Lakes,preset,22-2746890,13466.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HALLWALLS CONTEMPORARY ARTS CENTER,BUFFALO,NY,16000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14202,,,great_lakes,Great Lakes,preset,16-1104232,16000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HARMONIA CHAMBER SINGERS INC,LEWISTON,NY,10000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14092,,,great_lakes,Great Lakes,preset,46-1038832,10000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HARMONIA COLLABORATIVE CARE INC,DERBY,NY,16582.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14047,,,great_lakes,Great Lakes,preset,16-1013562,16582.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HARVEST HOUSE BUFFALO INC,BUFFALO,NY,70765.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14210,,,great_lakes,Great Lakes,preset,16-1436840,70765.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HAUPTMAN-WOODWARD MEDICAL RESEARCH INSTITUTE,BUFFALO,NY,9380.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14203,,,great_lakes,Great Lakes,preset,16-0807558,9380.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HAWK CREEK WILDLIFE CENTER INC,EAST AURORA,NY,8663.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14052,,,great_lakes,Great Lakes,preset,16-1395421,8663.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HEART OF THE CITY NEIGHBORHOODS INC,BUFFALO,NY,155000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14202,,,great_lakes,Great Lakes,preset,16-1544656,155000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HEART LOVE AND SOUL INC,NIAGARA FALLS,NY,19000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14305,,,great_lakes,Great Lakes,preset,16-1200127,19000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HEARTS AND HANDS--FAITH IN ACTION INC,WILLIAMSVILLE,NY,22500.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14221,,,great_lakes,Great Lakes,preset,43-2008066,22500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HILBERT COLLEGE,HAMBURG,NY,8500.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14075,,,great_lakes,Great Lakes,preset,16-6031585,8500.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HINDU CULTURAL SOCIETY OF WESTERN NEW YORK,GETZVILLE,NY,10000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14068,,,great_lakes,Great Lakes,preset,16-1133684,10000.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HISPANIC HERITAGE COUNCIL OF WNY,BUFFALO,NY,65250.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14201,,,great_lakes,Great Lakes,preset,80-0719778,65250.0,0.0,501(C)(3)
COMMUNITY FOUNDATION FOR GREATER BUFFALO,22-2743917,2023,HISTORIC CATTARAUGUS CORPORATION,CATTARAUGUS,NY,25000.0,CHARITABLE SUPPORT. ANY RESTRICTIONS HAVE BEEN COMMUNICATED TO THE GRANTEE.,schedule_i,True,,US,US,IRS_990,,,USD,,,14719,,,great_lakes,Great Lakes,preset,06-1655105,25000.0,0.0,501(C)(3)
